# SYSTEM INFORMATION FOLLOWS
# emon db : unknown
# num_packages : 1
# num_modules_per_package : 1
# num_cores_per_package : 16
# num_logic_processor_per_core : 2
# device core : num_events 3, num_unit 1
# tsc_freq : 2995.20 MHz
# ufs_freq : N/A MHz
# END OF SYSTEM INFORMATION
# GROUPING INFORMATION FOLLOWS
# group 0 : INST_RETIRED.ANY, CPU_CLK_UNHALTED.THREAD, CPU_CLK_UNHALTED.REF_TSC
# END OF GROUPING INFORMATIONS
# START OF COLLECTION
timestamp;;package0;;;;;;
;;core;;;;;;
1663595139679;47974840;153558745;86295686;47982636;106022235;86291727;47980530;
1663595139695;47833726;150535843;85501842;47832486;112030425;85510052;47838180;
1663595139711;47957288;109315643;85835060;47962746;83237430;85831238;47960016;
1663595139727;47809438;77015868;73195506;40681992;76691847;74018991;41141100;
1663595139743;47975888;104367688;77252495;42939390;133702506;76724611;42646266;
1663595139759;47842256;127545024;85707505;47849178;177031102;85711579;47852766;
1663595139775;47804822;111908336;85821874;47804874;103402492;85821907;47804952;
1663595139791;47915934;99307229;80742361;45259968;129828053;83963687;47049366;
1663595139807;47883390;45505289;52936878;29592186;48046968;49093731;27287130;
1663595139823;47922610;131130777;78782171;43803864;107793682;70557703;39233844;
1663595139839;47949084;155815276;86045900;47955336;150313519;86040955;47951904;
1663595139855;47806736;111515510;85392234;47811426;145852955;85410204;47821410;
1663595139871;47823292;93648512;85592644;47827104;109545904;85597344;47829600;
1663595139887;47952680;170400703;86170072;47958456;195012287;86171714;47960484;
1663595139903;47796206;103925801;85953681;47795826;103503684;85954492;47796372;
1663595139919;47892392;113109647;85595503;47896134;149792158;85602168;47900736;
1663595139935;47936222;66655958;75720176;42208608;99425324;79638785;44386758;
1663595139951;47883242;109176636;73808672;41036736;123262385;77705864;43207398;
1663595139967;47840526;99696869;85751777;47845746;108026567;85748146;47843250;
1663595139983;47876636;106319069;85633842;47887632;137634538;85647037;47894262;
1663595139999;47842244;89511925;56860451;31939674;94245378;53960261;30091776;
1663595140015;47887012;75004320;73269117;40724424;49443600;52814160;29354676;
1663595140031;47924171;163565786;85952612;47928192;170736389;85961528;47933106;
1663595140047;47910728;117419714;85911397;47918832;122608783;85905616;47915634;
1663595140063;47800478;78514476;85774311;47797464;145215738;85776359;47798790;
1663595140079;47934036;130680794;86213749;47936070;151325359;86224355;47943324;
1663595140095;47962300;98778519;85450529;47970156;136927763;85445646;47966802;
1663595140111;47785430;125469410;85189947;47455746;138914215;82382670;45895200;
1663595140127;47907556;132529140;86087529;47912436;164512649;86091817;47916024;
1663595140143;47878856;93480558;85717167;47886618;99683326;85710470;47882172;
1663595140159;47873238;111360303;75882076;42194490;129399128;79146883;44008692;
1663595140175;47867628;105783890;85776241;47868522;143520280;85785811;47875152;
1663595140191;47860462;141531202;85590654;47866416;101231669;85583938;47861970;
1663595140207;47919222;51316740;56817177;31790070;51331881;52068833;28984878;
1663595140223;47984040;98964560;76502194;42521154;115781477;72402996;40242774;
1663595140239;47824834;135718281;85755800;47829990;166298238;85756177;47830146;
1663595140255;47838140;100094910;85608183;47833968;96680757;85611945;47836386;
1663595140271;47925162;97504736;79469568;44169606;135626064;81346818;45214338;
1663595140287;47881516;58395551;60782327;33782346;69090132;73311085;40747512;
1663595140303;47955220;98026703;48920535;27343056;86428200;52924989;29417076;
1663595140319;47893504;129961239;85944472;47901750;135766840;85945952;47903466;
1663595140335;47930016;124936773;85883649;47932014;155017220;85885454;47932326;
1663595140351;47880046;68498186;78154301;43439526;83689084;62406395;34687068;
1663595140367;47833714;82785889;71998640;40033968;101110914;73407075;40820520;
1663595140383;47892132;128436509;85802782;47892936;167232314;85803700;47893560;
1663595140399;45661502;34286247;59876058;33280338;68669670;73825633;41034630;
1663595140414;47140204;102322241;62839420;35135022;96596625;63880030;35659338;
1663595140430;47946432;90078917;73328990;40757340;91781936;64409616;35800206;
1663595140446;47846374;72318518;75551965;41992080;98930074;75491276;41958384;
1663595140462;47959130;95159874;77804938;43374552;164310292;82382314;45919302;
1663595140478;46706580;45225385;49824378;27840774;43950217;47651165;26486694;
1663595140494;47993198;104410252;78063656;43389060;110501888;61408634;34131942;
1663595140510;47862628;135837331;86019098;47865480;155137963;86028819;47870784;
1663595140526;47857930;107672798;85981998;47867040;160468964;85977194;47864310;
1663595140542;47978802;97694267;85866470;47976552;102511446;85865958;47976318;
1663595140558;47788446;168841662;85521769;47787402;142381287;85530487;47792316;
1663595140574;47860474;130641632;86001042;47866572;103531025;86001857;47867118;
1663595140590;47874174;95700065;83549780;46706244;134436179;82931019;46361952;
1663595140606;48019848;113873516;78906050;43965168;80400584;60194545;33563244;
1663595140622;47800096;118549268;85728714;47805888;176421167;85734974;47809398;
1663595140638;47873034;121979970;85913840;47879988;125206493;85919527;47884746;
1663595140654;47837694;102531782;85732045;47910876;131814535;85719560;47902140;
1663595140670;47854230;125013486;85645144;47714784;146312258;85681728;47735610;
1663595140700;89848710;240206878;160809274;89861694;240035531;160825394;89869884;
1663595140716;47814266;143442990;85620988;47820084;105358162;85617101;47817978;
1663595140732;47948706;124418775;85871999;47957208;103475362;85871603;47956896;
1663595140748;47846862;149909456;86058397;47849334;132665355;86067858;47855886;
1663595140764;47842492;112598679;85155970;47846058;145616306;85159030;47846994;
1663595140780;47873996;86805428;85908201;47880222;112004084;85903510;47877648;
1663595140796;47941998;125681521;80339490;44695794;50227177;64792237;36053862;
1663595140812;47876652;145499995;85692230;47865402;117398235;82060575;45846762;
1663595140828;47851642;102819376;85648642;47855184;143298150;85650423;47857056;
1663595140844;47977340;100776130;82261534;45960642;109581293;81429282;45497244;
1663595140860;47798326;82210581;78454126;43605666;64258107;63823845;35473854;
1663595140890;89867394;299405865;157015322;87525360;264224623;148433788;82755582;
1663595140906;47912722;107875168;85884994;47922732;106225287;85879117;47919222;
1663595140922;47807286;83719984;85708028;47808306;155628621;85708239;47808384;
1663595140938;47952976;63121154;70731286;39391638;88266067;78674441;43769232;
1663595140954;47860460;121364555;81740349;45445374;152183782;86092090;47865012;
1663595140970;47823714;108951278;85382987;47824218;134538946;85386047;47825310;
1663595140986;47896826;139572573;80486576;44839548;99036941;75779981;42223974;
1663595141002;47924988;72567311;75888301;42180372;67206115;61524726;34196526;
1663595141018;47893924;103220292;75708119;42079362;139222101;80956900;44997108;
1663595141034;48012658;145012237;86243921;48024054;158843539;86238732;48021168;
1663595141050;47665906;83214270;85490261;47666034;109023193;85494174;47668140;
1663595141066;47940130;145845124;86232722;47946756;134450909;86239648;47952216;
1663595141082;47811232;98512420;85664234;47812440;105650181;85663963;47812284;
1663595141098;47956886;103067303;82309788;45971328;147749445;85338120;47653398;
1663595141114;47838836;124505914;85873975;47843484;132450080;85875677;47845434;
1663595141130;47923492;83804635;85794342;47928270;147417834;85779057;47917740;
1663595141160;89810918;228549327;161274428;89811852;211951420;159034431;88566894;
1663595141176;47917452;117220928;86143832;47921484;110941302;85623776;47632572;
1663595141192;47869982;177278315;85745665;47875152;140066054;85748994;47876946;
1663595141208;47837966;84041001;85671390;47845044;101846986;85667291;47842782;
1663595141224;47968728;101261924;85561223;47644506;105994243;86161613;47978346;
1663595141240;47836508;170908643;85870511;47840988;147963188;85872491;47843094;
1663595141256;48019696;117333357;85765004;48023508;102999331;85760492;48020310;
1663595141286;89655584;178234226;133418050;74267856;133646148;129921787;72324096;
1663595141302;47929002;179014716;86212343;47937006;166794269;86212274;47936850;
1663595141318;47881658;132114841;85996207;47880144;134136373;86003283;47885136;
1663595141334;47859326;127927201;85601461;47863998;124649820;85596786;47860722;
1663595141350;48663016;115020238;90063968;50381526;134521439;90063819;50381448;
1663595141380;88620852;238102645;136508591;76593426;234950140;140970918;78925002;
1663595141396;47925316;110563406;85721144;47925852;101747460;85732248;47932014;
1663595141412;45664509;105750746;81910923;45629376;84722118;74477705;41497794;
1663595141442;89876476;231995679;146131746;81392376;227444713;139721110;77830272;
1663595141458;47816694;104456401;85765240;47820708;109448652;85761535;47818134;
1663595141474;47917680;153171882;85607124;47918910;125951897;85617695;47924838;
1663595141490;47818106;65231660;65471741;36387468;67169871;66534243;36981360;
1663595141506;47928466;118331730;69818378;38855076;101876007;67087364;37337118;
1663595141522;47856584;119174410;85755825;47860644;143978846;85757767;47862516;
1663595141538;47876774;96309526;85662073;47882484;119899791;85671342;47887008;
1663595141554;47869620;168622897;83624327;46480200;96223240;75438405;41930070;
1663595141570;47867807;69832624;71263970;39610194;65404067;63387810;35231430;
1663595141586;47924684;130308964;78850485;43826562;102160109;73113663;40637610;
1663595141602;47894998;129861932;85958272;47899020;174540043;85965743;47903154;
1663595141618;47826090;93445880;85621593;47830068;147232518;85627694;47833500;
1663595141634;47865024;85696683;86157175;47943870;104902027;86013397;47863998;
1663595141650;47912214;99367179;84933362;47207238;83018493;85062218;47279310;
1663595141666;47823616;176011605;85656742;47834514;139148970;85661634;47839116;
1663595141682;47799280;95611265;85649270;47801052;107259130;85647841;47800038;
1663595141698;47972454;86833604;69634759;38903046;83096690;54790181;30504240;
1663595141714;47910232;176606942;85733833;47918286;169171270;85736323;47920782;
1663595141730;47812170;100403835;85607741;47814780;107044335;85603726;47811972;
1663595141746;47960796;95675127;86000117;47964852;137349660;86010148;47970468;
1663595141762;47849288;54889583;58637351;32591520;81798959;82971292;46117110;
1663595141778;47934124;96923251;81285338;45254664;173904049;81855679;45571344;
1663595141794;47833460;129057877;85694295;47839974;160837559;85709403;47848320;
1663595141810;47804960;98714516;85577344;47804562;96986474;85573266;47803158;
1663595141826;47933836;86255270;74932988;41893644;101496017;77063175;43077138;
1663595141842;47908888;154264227;85872232;47914386;162515123;85880087;47918754;
1663595141858;47860132;106843148;85645522;47867040;143685070;85645629;47867820;
1663595141874;47834996;91988102;83397274;46556094;101245375;85280048;47603010;
1663595141890;47894968;114637538;85773671;47900190;172522863;85777897;47903778;
1663595141906;47918816;98017684;85800385;47923200;110311003;85796089;47920236;
1663595141922;47983728;96237944;47811666;26825682;42987485;38711739;21593520;
1663595141938;47835292;98820904;75560336;41997774;85089154;64736676;35981790;
1663595141954;47872000;162215487;85917154;47872890;122830656;85922481;47876556;
1663595141970;47888852;88088828;85856591;47894808;104131467;85852315;47891844;
1663595141986;47943030;131150432;79797267;44492682;94667536;80044670;44629884;
1663595142002;47794786;63235517;63418117;35247576;67733363;65568951;36443082;
1663595142018;47944836;115711167;69378601;38638236;141687902;76644784;42600480;
1663595142048;89800300;201962924;161257471;89811852;228576030;161252256;89808966;
1663595142064;47926628;156342239;79075898;44075226;142604014;84434681;47053656;
1663595142080;47812208;109943612;86004220;47816262;96184670;86007257;47819070;
1663595142096;47935660;136342548;85112048;47575008;89723556;76586030;42834948;
1663595142112;47883704;142292601;85950435;47887164;170901541;85953167;47888724;
1663595142128;47823082;100815518;85286675;47823048;137104330;85292792;47826402;
1663595142144;47949272;88847795;78353282;43549896;100813635;83111369;46195110;
1663595142160;47823666;64426079;70126393;38977848;70543895;76217489;42360552;
1663595142176;47955544;120449751;83592750;46615920;136510094;81715280;45574464;
1663595142192;47774838;94664995;85681229;47777964;109140650;85677960;47775546;
1663595142207;45288382;58496859;62202637;34692060;66721097;59188601;32898138;
1663595142223;47597388;70155545;66546170;36987756;74056023;69532376;38647362;
1663595142239;47968038;150299716;86029224;47982246;166184492;86020385;47977176;
1663595142269;89738598;182194430;159892132;89019606;190985877;154396692;85964892;
1663595142285;47860776;131509667;85928389;47861658;128069106;85934012;47865558;
1663595142301;47889876;90437422;83215207;46486986;107898231;85066353;47514012;
1663595142317;48019110;30039546;31779984;17889300;36356898;39500178;22076028;
1663595142333;48112230;80948673;63699182;35712222;111274177;55158971;30682158;
1663595142349;47785706;121932928;85964708;47795124;121164996;85969401;47799102;
1663595142365;47858338;90781002;85659090;47858694;98726159;85655213;47855106;
1663595142381;47906952;111348919;86203656;47913528;167434820;86205661;47914698;
1663595142397;47821460;106153629;85800336;47824140;99234179;85799169;47823984;
1663595142413;47946580;78623437;79619187;44289258;114446021;81713152;45453408;
1663595142428;45688577;115176041;81994168;45693882;152796960;82000708;45697548;
1663595142458;89862524;174414144;149761046;83326776;169913448;152880310;85062432;
1663595142474;47842828;130720410;85889336;47845122;148649724;85895187;47849256;
